
 num     #instances         #bytes  class name
4449:             1             24  oracle.jdbc.driver.BlobBinder
4450:             1             24  oracle.jdbc.driver.BlobCopyingBinder
4451:             1             24  oracle.jdbc.driver.BlobNullBinder
4452:             1             24  oracle.jdbc.driver.BooleanBinder
4453:             1             24  oracle.jdbc.driver.ByteBinder
4454:             1             24  oracle.jdbc.driver.ClobBinder
4455:             1             24  oracle.jdbc.driver.ClobCopyingBinder
4456:             1             24  oracle.jdbc.driver.ClobNullBinder
4457:             1             24  oracle.jdbc.driver.DateBinder
4458:             1             24  oracle.jdbc.driver.DateCopyingBinder
4459:             1             24  oracle.jdbc.driver.DateNullBinder
4460:             1             24  oracle.jdbc.driver.FixedCHARBinder
4461:             1             24  oracle.jdbc.driver.FixedCHARCopyingBinder
4462:             1             24  oracle.jdbc.driver.FixedCHARNullBinder
4463:             1             24  oracle.jdbc.driver.FloatBinder
4464:             1             24  oracle.jdbc.driver.IntBinder
4465:             1             24  oracle.jdbc.driver.IntervalDSBinder
4466:             1             24  oracle.jdbc.driver.IntervalDSCopyingBinder
4467:             1             24  oracle.jdbc.driver.IntervalDSNullBinder
4468:             1             24  oracle.jdbc.driver.IntervalYMBinder
4469:             1             24  oracle.jdbc.driver.IntervalYMCopyingBinder
4470:             1             24  oracle.jdbc.driver.IntervalYMNullBinder
4471:             1             24  oracle.jdbc.driver.LittleEndianRowidBinder
4472:             1             24  oracle.jdbc.driver.LittleEndianSetCHARBinder
4473:             1             24  oracle.jdbc.driver.LongBinder
4474:             1             24  oracle.jdbc.driver.LongRawStreamBinder
4475:             1             24  oracle.jdbc.driver.LongStreamBinder
4476:             1             24  oracle.jdbc.driver.NamedTypeBinder
4477:             1             24  oracle.jdbc.driver.NamedTypeCopyingBinder
4478:             1             24  oracle.jdbc.driver.NamedTypeNullBinder
4479:             1             24  oracle.jdbc.driver.OracleDateBinder
4480:             1             24  oracle.jdbc.driver.OracleNumberBinder
4481:             1             24  oracle.jdbc.driver.OracleTimestampBinder
4482:             1             24  oracle.jdbc.driver.OutBinder
4483:             1             24  oracle.jdbc.driver.PlsqlIbtBinder
4484:             1             24  oracle.jdbc.driver.PlsqlIbtCopyingBinder
4485:             1             24  oracle.jdbc.driver.PlsqlIbtNullBinder
4486:             1             24  oracle.jdbc.driver.PlsqlRawBinder
4487:             1             24  oracle.jdbc.driver.PlsqlRawCopyingBinder
4488:             1             24  oracle.jdbc.driver.RawBinder
4489:             1             24  oracle.jdbc.driver.RawCopyingBinder
4490:             1             24  oracle.jdbc.driver.RawNullBinder
4491:             1             24  oracle.jdbc.driver.RefTypeBinder
4492:             1             24  oracle.jdbc.driver.RefTypeCopyingBinder
4493:             1             24  oracle.jdbc.driver.RefTypeNullBinder
4494:             1             24  oracle.jdbc.driver.ReturnParamBinder
4495:             1             24  oracle.jdbc.driver.RowidBinder
4496:             1             24  oracle.jdbc.driver.RowidCopyingBinder
4497:             1             24  oracle.jdbc.driver.RowidNullBinder
4498:             1             24  oracle.jdbc.driver.SetCHARBinder
4499:             1             24  oracle.jdbc.driver.SetCHARCopyingBinder
4500:             1             24  oracle.jdbc.driver.SetCHARNullBinder
4501:             1             24  oracle.jdbc.driver.ShortBinder
4502:             1             24  oracle.jdbc.driver.StringBinder
4503:             1             24  oracle.jdbc.driver.T4CRowidBinder
4504:             1             24  oracle.jdbc.driver.T4CRowidCopyingBinder
4505:             1             24  oracle.jdbc.driver.T4CRowidNullBinder
4506:             1             24  oracle.jdbc.driver.TSLTZBinder
4507:             1             24  oracle.jdbc.driver.TSLTZCopyingBinder
4508:             1             24  oracle.jdbc.driver.TSLTZNullBinder
4509:             1             24  oracle.jdbc.driver.TSTZBinder
4510:             1             24  oracle.jdbc.driver.TSTZCopyingBinder
4511:             1             24  oracle.jdbc.driver.TSTZNullBinder
4512:             1             24  oracle.jdbc.driver.TimeBinder
4513:             1             24  oracle.jdbc.driver.TimeCopyingBinder
4514:             1             24  oracle.jdbc.driver.TimestampBinder
4515:             1             24  oracle.jdbc.driver.TimestampCopyingBinder
4516:             1             24  oracle.jdbc.driver.TimestampNullBinder
4517:             1             24  oracle.jdbc.driver.VarcharCopyingBinder
4518:             1             24  oracle.jdbc.driver.VarcharNullBinder
4519:             1             24  oracle.jdbc.driver.VarnumCopyingBinder
4520:             1             24  oracle.jdbc.driver.VarnumNullBinder
4521:             1             24  org.antlr.v4.runtime.atn.SemanticContext$Predicate
4522:             1             24  org.antlr.v4.runtime.misc.Pair
4523:             1             24  org.apache.calcite.avatica.AvaticaJdbc41Factory
4524:             1             24  org.apache.calcite.avatica.AvaticaJdbc41Factory
4525:             1             24  org.apache.calcite.avatica.remote.Driver
4526:             1             24  org.apache.calcite.avatica.remote.Driver
4527:             1             24  org.apache.calcite.jdbc.CalciteJdbc41Factory
4528:             1             24  org.apache.calcite.jdbc.CalciteJdbc41Factory
4529:             1             24  org.apache.commons.logging.impl.SLF4JLogFactory
4530:             1             24  org.apache.commons.logging.impl.SLF4JLogFactory
4531:             1             24  org.apache.hadoop.conf.Configuration$DeprecationContext
4532:             1             24  org.apache.hadoop.fs.FileSystem$Cache
4533:             1             24  org.apache.hadoop.fs.FsUrlStreamHandlerFactory
4534:             1             24  org.apache.hadoop.fs.Options$ChecksumOpt
4535:             1             24  org.apache.hadoop.fs.ReadOption
4536:             1             24  org.apache.hadoop.hdfs.DFSHedgedReadMetrics
4537:             1             24  org.apache.hadoop.hdfs.protocol.datatransfer.ReplaceDatanodeOnFailure
4538:             1             24  org.apache.hadoop.hive.common.metrics.MetricsMBeanImpl
4539:             1             24  org.apache.hadoop.hive.conf.HiveConf$ConfVars$VarType$1
4540:             1             24  org.apache.hadoop.hive.conf.HiveConf$ConfVars$VarType$1
4541:             1             24  org.apache.hadoop.hive.conf.HiveConf$ConfVars$VarType$2
4542:             1             24  org.apache.hadoop.hive.conf.HiveConf$ConfVars$VarType$2
4543:             1             24  org.apache.hadoop.hive.conf.HiveConf$ConfVars$VarType$3
4544:             1             24  org.apache.hadoop.hive.conf.HiveConf$ConfVars$VarType$3
4545:             1             24  org.apache.hadoop.hive.conf.HiveConf$ConfVars$VarType$4
4546:             1             24  org.apache.hadoop.hive.conf.HiveConf$ConfVars$VarType$4
4547:             1             24  org.apache.hadoop.hive.conf.HiveConf$ConfVars$VarType$5
4548:             1             24  org.apache.hadoop.hive.conf.HiveConf$ConfVars$VarType$5
4549:             1             24  org.apache.hadoop.hive.conf.Validator$TYPE$1
4550:             1             24  org.apache.hadoop.hive.conf.Validator$TYPE$1
4551:             1             24  org.apache.hadoop.hive.conf.Validator$TYPE$2
4552:             1             24  org.apache.hadoop.hive.conf.Validator$TYPE$2
4553:             1             24  org.apache.hadoop.hive.conf.Validator$TYPE$3
4554:             1             24  org.apache.hadoop.hive.conf.Validator$TYPE$3
4555:             1             24  org.apache.hadoop.hive.metastore.api.PartitionEventType
4556:             1             24  org.apache.hadoop.hive.ql.session.SessionState$LogHelper
4557:             1             24  org.apache.hadoop.hive.ql.session.SessionState$SessionStates
4558:             1             24  org.apache.hadoop.hive.serde2.typeinfo.CharTypeInfo
4559:             1             24  org.apache.hadoop.hive.serde2.typeinfo.DecimalTypeInfo
4560:             1             24  org.apache.hadoop.hive.serde2.typeinfo.VarcharTypeInfo
4561:             1             24  org.apache.hadoop.hive.shims.Hadoop23Shims
4562:             1             24  org.apache.hadoop.hive.shims.Hadoop23Shims
4563:             1             24  org.apache.hadoop.io.retry.FailoverProxyProvider$ProxyInfo
4564:             1             24  org.apache.hadoop.ipc.Client$ClientExecutorServiceFactory
4565:             1             24  org.apache.hadoop.ipc.Server$RpcKindMapValue
4566:             1             24  org.apache.hadoop.metrics2.MetricsTag
4567:             1             24  org.apache.hadoop.metrics2.impl.MetricsCollectorImpl
4568:             1             24  org.apache.hadoop.metrics2.impl.MetricsSystemImpl$3
4569:             1             24  org.apache.hadoop.metrics2.lib.DefaultMetricsFactory
4570:             1             24  org.apache.hadoop.metrics2.lib.Interns$Info
4571:             1             24  org.apache.hadoop.metrics2.lib.Interns$Info$1
4572:             1             24  org.apache.hadoop.metrics2.lib.Interns$Tags
4573:             1             24  org.apache.hadoop.metrics2.lib.Interns$Tags$1
4574:             1             24  org.apache.hadoop.metrics2.lib.UniqueNames$Count
4575:             1             24  org.apache.hadoop.net.SocketIOWithTimeout$SelectorPool$ProviderInfo
4576:             1             24  org.apache.hadoop.net.unix.DomainSocketWatcher$Entry
4577:             1             24  org.apache.hadoop.net.unix.DomainSocketWatcher$FdSet
4578:             1             24  org.apache.hadoop.security.Credentials
4579:             1             24  org.apache.hadoop.security.UserGroupInformation
4580:             1             24  org.apache.hadoop.util.ShutdownHookManager
4581:             1             24  org.apache.ivy.plugins.circular.IgnoreCircularDependencyStrategy
4582:             1             24  org.apache.ivy.plugins.circular.WarnCircularDependencyStrategy
4583:             1             24  org.apache.log4j.helpers.FormattingInfo
4584:             1             24  org.apache.log4j.helpers.OnlyOnceErrorHandler
4585:             1             24  org.apache.parquet.schema.Type$Repetition$1
4586:             1             24  org.apache.parquet.schema.Type$Repetition$2
4587:             1             24  org.apache.parquet.schema.Type$Repetition$3
4588:             1             24  org.apache.spark.GetMapOutputMessage
4589:             1             24  org.apache.spark.InternalAccumulator$input$
4590:             1             24  org.apache.spark.InternalAccumulator$output$
4591:             1             24  org.apache.spark.InternalAccumulator$shuffleWrite$
4592:             1             24  org.apache.spark.MapOutputTrackerMasterEndpoint
4593:             1             24  org.apache.spark.SparkStatusTracker
4594:             1             24  org.apache.spark.executor.ExecutorSource
4595:             1             24  org.apache.spark.internal.Logging$
4596:             1             24  org.apache.spark.network.client.TransportClientFactory$ClientPool
4597:             1             24  org.apache.spark.network.protocol.MessageDecoder
4598:             1             24  org.apache.spark.network.protocol.MessageEncoder
4599:             1             24  org.apache.spark.rdd.RDDOperationScope$
4600:             1             24  org.apache.spark.rpc.netty.RpcEndpointVerifier
4601:             1             24  org.apache.spark.scheduler.BlacklistTracker$
4602:             1             24  org.apache.spark.scheduler.CompressedMapStatus
4603:             1             24  org.apache.spark.scheduler.DAGScheduler$
4604:             1             24  org.apache.spark.scheduler.FIFOSchedulableBuilder
4605:             1             24  org.apache.spark.scheduler.LiveListenerBus$
4606:             1             24  org.apache.spark.scheduler.LiveListenerBus$$anon$1$$anonfun$run$1
4607:             1             24  org.apache.spark.scheduler.MapStatus$
4608:             1             24  org.apache.spark.scheduler.OutputCommitCoordinator$OutputCommitCoordinatorEndpoint
4609:             1             24  org.apache.spark.scheduler.TaskLocation$
4610:             1             24  org.apache.spark.scheduler.TaskResultGetter$$anon$1
4611:             1             24  org.apache.spark.scheduler.TaskResultGetter$$anon$2
4612:             1             24  org.apache.spark.scheduler.cluster.ExecutorInfo
4613:             1             24  org.apache.spark.shuffle.sort.BypassMergeSortShuffleHandle
4614:             1             24  org.apache.spark.sql.ExperimentalMethods
4615:             1             24  org.apache.spark.sql.SQLContext
4616:             1             24  org.apache.spark.sql.UDFRegistration
4617:             1             24  org.apache.spark.sql.catalyst.ScalaReflection$
4618:             1             24  org.apache.spark.sql.catalyst.analysis.AliasViewChild
4619:             1             24  org.apache.spark.sql.catalyst.analysis.AnalysisContext
4620:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$CTESubstitution$
4621:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ExtractWindowExpressions$
4622:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$FixNullability$
4623:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$GlobalAggregates$
4624:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$HandleNullInputsForUDF$
4625:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$LookupFunctions$
4626:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$PullOutNondeterministic$
4627:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveAggAliasInGroupBy$
4628:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveAggregateFunctions$
4629:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveAliases$
4630:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveDeserializer$
4631:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveFunctions$
4632:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveGenerate$
4633:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveGroupingAnalytics$
4634:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveMissingReferences$
4635:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveNaturalAndUsingJoin$
4636:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveNewInstance$
4637:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveOrdinalInOrderByAndGroupBy$
4638:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ResolvePivot$
4639:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveReferences$
4640:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveRelations$
4641:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveSubquery$
4642:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveUpCast$
4643:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveWindowFrame$
4644:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$ResolveWindowOrder$
4645:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$WindowsSubstitution$
4646:             1             24  org.apache.spark.sql.catalyst.analysis.CleanupAliases$
4647:             1             24  org.apache.spark.sql.catalyst.analysis.EliminateSubqueryAliases$
4648:             1             24  org.apache.spark.sql.catalyst.analysis.EliminateUnions$
4649:             1             24  org.apache.spark.sql.catalyst.analysis.EliminateView$
4650:             1             24  org.apache.spark.sql.catalyst.analysis.FunctionRegistry$
4651:             1             24  org.apache.spark.sql.catalyst.analysis.ResolveCreateNamedStruct$
4652:             1             24  org.apache.spark.sql.catalyst.analysis.ResolveHints$RemoveAllHints$
4653:             1             24  org.apache.spark.sql.catalyst.analysis.ResolveInlineTables
4654:             1             24  org.apache.spark.sql.catalyst.analysis.ResolveTableValuedFunctions$
4655:             1             24  org.apache.spark.sql.catalyst.analysis.SubstituteUnresolvedOrdinals
4656:             1             24  org.apache.spark.sql.catalyst.analysis.TypeCoercion$CaseWhenCoercion$
4657:             1             24  org.apache.spark.sql.catalyst.analysis.TypeCoercion$DateTimeOperations$
4658:             1             24  org.apache.spark.sql.catalyst.analysis.TypeCoercion$Division$
4659:             1             24  org.apache.spark.sql.catalyst.analysis.TypeCoercion$FunctionArgumentConversion$
4660:             1             24  org.apache.spark.sql.catalyst.analysis.TypeCoercion$IfCoercion$
4661:             1             24  org.apache.spark.sql.catalyst.analysis.TypeCoercion$ImplicitTypeCasts$
4662:             1             24  org.apache.spark.sql.catalyst.analysis.TypeCoercion$InConversion$
4663:             1             24  org.apache.spark.sql.catalyst.analysis.TypeCoercion$PromoteStrings$
4664:             1             24  org.apache.spark.sql.catalyst.analysis.TypeCoercion$PropagateTypes$
4665:             1             24  org.apache.spark.sql.catalyst.analysis.TypeCoercion$WidenSetOperationTypes$
4666:             1             24  org.apache.spark.sql.catalyst.analysis.UpdateOuterReferences$
4667:             1             24  org.apache.spark.sql.catalyst.analysis.package$
4668:             1             24  org.apache.spark.sql.catalyst.catalog.CatalogTableType$
4669:             1             24  org.apache.spark.sql.catalyst.catalog.ExternalCatalogUtils$
4670:             1             24  org.apache.spark.sql.catalyst.catalog.GlobalTempViewManager
4671:             1             24  org.apache.spark.sql.catalyst.expressions.ExpressionSet
4672:             1             24  org.apache.spark.sql.catalyst.expressions.Literal$
4673:             1             24  org.apache.spark.sql.catalyst.expressions.NamedExpression$
4674:             1             24  org.apache.spark.sql.catalyst.expressions.VirtualColumn$
4675:             1             24  org.apache.spark.sql.catalyst.expressions.codegen.CodeGenerator$
4676:             1             24  org.apache.spark.sql.catalyst.expressions.codegen.GenerateOrdering$
4677:             1             24  org.apache.spark.sql.catalyst.expressions.codegen.GenerateSafeProjection$
4678:             1             24  org.apache.spark.sql.catalyst.expressions.codegen.GenerateUnsafeProjection$
4679:             1             24  org.apache.spark.sql.catalyst.expressions.codegen.GenerateUnsafeRowJoiner$
4680:             1             24  org.apache.spark.sql.catalyst.expressions.codegen.package$ExpressionCanonicalizer$CleanExpressions$
4681:             1             24  org.apache.spark.sql.catalyst.optimizer.BooleanSimplification$
4682:             1             24  org.apache.spark.sql.catalyst.optimizer.CollapseProject$
4683:             1             24  org.apache.spark.sql.catalyst.optimizer.CollapseRepartition$
4684:             1             24  org.apache.spark.sql.catalyst.optimizer.CollapseWindow$
4685:             1             24  org.apache.spark.sql.catalyst.optimizer.ColumnPruning$
4686:             1             24  org.apache.spark.sql.catalyst.optimizer.CombineFilters$
4687:             1             24  org.apache.spark.sql.catalyst.optimizer.CombineLimits$
4688:             1             24  org.apache.spark.sql.catalyst.optimizer.CombineTypedFilters$
4689:             1             24  org.apache.spark.sql.catalyst.optimizer.CombineUnions$
4690:             1             24  org.apache.spark.sql.catalyst.optimizer.ComputeCurrentTime$
4691:             1             24  org.apache.spark.sql.catalyst.optimizer.ConstantFolding$
4692:             1             24  org.apache.spark.sql.catalyst.optimizer.ConvertToLocalRelation$
4693:             1             24  org.apache.spark.sql.catalyst.optimizer.EliminateMapObjects$
4694:             1             24  org.apache.spark.sql.catalyst.optimizer.EliminateSerialization$
4695:             1             24  org.apache.spark.sql.catalyst.optimizer.EliminateSorts$
4696:             1             24  org.apache.spark.sql.catalyst.optimizer.FoldablePropagation$
4697:             1             24  org.apache.spark.sql.catalyst.optimizer.Optimizer$OptimizeSubqueries$
4698:             1             24  org.apache.spark.sql.catalyst.optimizer.PropagateEmptyRelation$
4699:             1             24  org.apache.spark.sql.catalyst.optimizer.PullupCorrelatedPredicates$
4700:             1             24  org.apache.spark.sql.catalyst.optimizer.PushDownPredicate$
4701:             1             24  org.apache.spark.sql.catalyst.optimizer.PushPredicateThroughJoin$
4702:             1             24  org.apache.spark.sql.catalyst.optimizer.PushProjectionThroughUnion$
4703:             1             24  org.apache.spark.sql.catalyst.optimizer.RemoveDispensableExpressions$
4704:             1             24  org.apache.spark.sql.catalyst.optimizer.RemoveLiteralFromGroupExpressions$
4705:             1             24  org.apache.spark.sql.catalyst.optimizer.RemoveRedundantAliases$
4706:             1             24  org.apache.spark.sql.catalyst.optimizer.RemoveRedundantProject$
4707:             1             24  org.apache.spark.sql.catalyst.optimizer.RemoveRepetitionFromGroupExpressions$
4708:             1             24  org.apache.spark.sql.catalyst.optimizer.ReorderAssociativeOperator$
4709:             1             24  org.apache.spark.sql.catalyst.optimizer.ReplaceDeduplicateWithAggregate$
4710:             1             24  org.apache.spark.sql.catalyst.optimizer.ReplaceDistinctWithAggregate$
4711:             1             24  org.apache.spark.sql.catalyst.optimizer.ReplaceExceptWithAntiJoin$
4712:             1             24  org.apache.spark.sql.catalyst.optimizer.ReplaceExpressions$
4713:             1             24  org.apache.spark.sql.catalyst.optimizer.ReplaceIntersectWithSemiJoin$
4714:             1             24  org.apache.spark.sql.catalyst.optimizer.RewriteCorrelatedScalarSubquery$
4715:             1             24  org.apache.spark.sql.catalyst.optimizer.RewriteDistinctAggregates$
4716:             1             24  org.apache.spark.sql.catalyst.optimizer.RewritePredicateSubquery$
4717:             1             24  org.apache.spark.sql.catalyst.optimizer.SimplifyBinaryComparison$
4718:             1             24  org.apache.spark.sql.catalyst.optimizer.SimplifyCaseConversionExpressions$
4719:             1             24  org.apache.spark.sql.catalyst.optimizer.SimplifyCasts$
4720:             1             24  org.apache.spark.sql.catalyst.optimizer.SimplifyConditionals$
4721:             1             24  org.apache.spark.sql.catalyst.optimizer.SimplifyCreateArrayOps$
4722:             1             24  org.apache.spark.sql.catalyst.optimizer.SimplifyCreateMapOps$
4723:             1             24  org.apache.spark.sql.catalyst.optimizer.SimplifyCreateStructOps$
4724:             1             24  org.apache.spark.sql.catalyst.parser.AstBuilder
4725:             1             24  org.apache.spark.sql.catalyst.parser.CatalystSqlParser$
4726:             1             24  org.apache.spark.sql.execution.CacheManager
4727:             1             24  org.apache.spark.sql.execution.SQLExecution$
4728:             1             24  org.apache.spark.sql.execution.SparkSqlAstBuilder
4729:             1             24  org.apache.spark.sql.execution.SparkSqlParser
4730:             1             24  org.apache.spark.sql.execution.SparkStrategies$BasicOperators$
4731:             1             24  org.apache.spark.sql.execution.SparkStrategies$InMemoryScans$
4732:             1             24  org.apache.spark.sql.execution.SparkStrategies$JoinSelection$
4733:             1             24  org.apache.spark.sql.execution.UnsafeExternalRowSorter$PrefixComputer$Prefix
4734:             1             24  org.apache.spark.sql.execution.UnsafeRowSerializer
4735:             1             24  org.apache.spark.sql.execution.WholeStageCodegenExec$$anonfun$8
4736:             1             24  org.apache.spark.sql.execution.datasources.DataSource$
4737:             1             24  org.apache.spark.sql.execution.datasources.DataSourceAnalysis
4738:             1             24  org.apache.spark.sql.execution.datasources.FindDataSourceTable
4739:             1             24  org.apache.spark.sql.execution.datasources.PreprocessTableCreation
4740:             1             24  org.apache.spark.sql.execution.datasources.PreprocessTableInsertion
4741:             1             24  org.apache.spark.sql.execution.datasources.PruneFileSourcePartitions$
4742:             1             24  org.apache.spark.sql.execution.datasources.ResolveSQLOnFile
4743:             1             24  org.apache.spark.sql.execution.datasources.SharedInMemoryCache$$anon$1
4744:             1             24  org.apache.spark.sql.execution.datasources.jdbc.DriverRegistry$
4745:             1             24  org.apache.spark.sql.execution.datasources.parquet.ParquetOptions$
4746:             1             24  org.apache.spark.sql.execution.datasources.parquet.ParquetReadSupport$
4747:             1             24  org.apache.spark.sql.execution.exchange.ShuffleExchange$$anonfun$3
4748:             1             24  org.apache.spark.sql.execution.metric.SQLMetrics$
4749:             1             24  org.apache.spark.sql.execution.python.ExtractPythonUDFFromAggregate$
4750:             1             24  org.apache.spark.sql.execution.python.ExtractPythonUDFs$
4751:             1             24  org.apache.spark.sql.execution.streaming.FileStreamSink$
4752:             1             24  org.apache.spark.sql.execution.streaming.state.StateStoreCoordinator
4753:             1             24  org.apache.spark.sql.execution.streaming.state.StateStoreCoordinatorRef$
4754:             1             24  org.apache.spark.sql.hive.DetermineTableStats
4755:             1             24  org.apache.spark.sql.hive.HiveAnalysis$
4756:             1             24  org.apache.spark.sql.hive.HiveMetastoreCatalog
4757:             1             24  org.apache.spark.sql.hive.HiveSessionResourceLoader
4758:             1             24  org.apache.spark.sql.hive.HiveStrategies$HiveTableScans$
4759:             1             24  org.apache.spark.sql.hive.ResolveHiveSerdeTable
4760:             1             24  org.apache.spark.sql.hive.client.IsolatedClientLoader$
4761:             1             24  org.apache.spark.sql.hive.client.package$hive$v12$
4762:             1             24  org.apache.spark.sql.hive.client.package$hive$v13$
4763:             1             24  org.apache.spark.sql.hive.client.package$hive$v14$
4764:             1             24  org.apache.spark.sql.hive.client.package$hive$v1_0$
4765:             1             24  org.apache.spark.sql.hive.client.package$hive$v1_1$
4766:             1             24  org.apache.spark.sql.hive.client.package$hive$v1_2$
4767:             1             24  org.apache.spark.sql.internal.SharedState$
4768:             1             24  org.apache.spark.sql.internal.VariableSubstitution
4769:             1             24  org.apache.spark.sql.types.BinaryType$
4770:             1             24  org.apache.spark.sql.types.BooleanType$
4771:             1             24  org.apache.spark.sql.types.DateType$
4772:             1             24  org.apache.spark.sql.types.StringType$
4773:             1             24  org.apache.spark.sql.types.TimestampType$
4774:             1             24  org.apache.spark.sql.types.TypeCollection$
4775:             1             24  org.apache.spark.sql.types.UDTRegistration$
4776:             1             24  org.apache.spark.sql.util.ExecutionListenerManager
4777:             1             24  org.apache.spark.storage.BlockManagerSource
4778:             1             24  org.apache.spark.storage.StorageStatusListener
4779:             1             24  org.apache.spark.ui.JettyUtils$
4780:             1             24  org.apache.spark.ui.env.EnvironmentPage
4781:             1             24  org.apache.spark.ui.exec.ExecutorThreadDumpPage
4782:             1             24  org.apache.spark.ui.exec.ExecutorsPage
4783:             1             24  org.apache.spark.ui.scope.RDDOperationGraph$
4784:             1             24  org.apache.spark.ui.storage.RDDPage
4785:             1             24  org.apache.spark.ui.storage.StorageListener
4786:             1             24  org.apache.spark.util.AccumulatorContext$
4787:             1             24  org.apache.spark.util.CallSite$
4788:             1             24  org.apache.spark.util.CallerContext$
4789:             1             24  org.apache.spark.util.SignalUtils$
4790:             1             24  org.apache.spark.util.SignalUtils$ActionHandler
4791:             1             24  org.apache.spark.util.SparkShutdownHookManager
4792:             1             24  org.apache.xerces.impl.Constants$ArrayEnumeration
4793:             1             24  org.apache.xerces.impl.Constants$ArrayEnumeration
4794:             1             24  org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$ElementStack
4795:             1             24  org.apache.xerces.impl.XMLNSDocumentScannerImpl$NSContentDispatcher
4796:             1             24  org.apache.xerces.impl.dtd.DTDGrammarBucket
4797:             1             24  org.apache.xerces.impl.dtd.XMLContentSpec
4798:             1             24  org.apache.xerces.impl.msg.XMLMessageFormatter
4799:             1             24  org.apache.xerces.impl.validation.ValidationManager
4800:             1             24  org.codehaus.commons.compiler.Location
4801:             1             24  org.codehaus.jackson.map.deser.BeanDeserializerFactory
4802:             1             24  org.codehaus.jackson.map.ser.BeanSerializerFactory
4803:             1             24  org.codehaus.jackson.map.ser.BeanSerializerFactory$ConfigImpl
4804:             1             24  org.codehaus.jackson.map.ser.impl.FailingSerializer
4805:             1             24  org.codehaus.jackson.map.ser.impl.SerializerCache
4806:             1             24  org.codehaus.jackson.map.ser.std.StdArraySerializers$BooleanArraySerializer
4807:             1             24  org.codehaus.jackson.map.ser.std.StdArraySerializers$DoubleArraySerializer
4808:             1             24  org.codehaus.jackson.map.ser.std.StdArraySerializers$FloatArraySerializer
4809:             1             24  org.codehaus.jackson.map.ser.std.StdArraySerializers$IntArraySerializer
4810:             1             24  org.codehaus.jackson.map.ser.std.StdArraySerializers$LongArraySerializer
4811:             1             24  org.codehaus.jackson.map.ser.std.StdArraySerializers$ShortArraySerializer
4812:             1             24  org.codehaus.janino.Java$Modifiers
4813:             1             24  org.datanucleus.FetchGroupManager
4814:             1             24  org.datanucleus.api.jdo.JDOPersistenceManagerFactory$1
4815:             1             24  org.datanucleus.api.jdo.state.DetachedClean
4816:             1             24  org.datanucleus.api.jdo.state.DetachedDirty
4817:             1             24  org.datanucleus.api.jdo.state.Hollow
4818:             1             24  org.datanucleus.api.jdo.state.PersistentClean
4819:             1             24  org.datanucleus.api.jdo.state.PersistentDeleted
4820:             1             24  org.datanucleus.api.jdo.state.PersistentDirty
4821:             1             24  org.datanucleus.api.jdo.state.PersistentNew
4822:             1             24  org.datanucleus.api.jdo.state.PersistentNewDeleted
4823:             1             24  org.datanucleus.api.jdo.state.PersistentNontransactional
4824:             1             24  org.datanucleus.api.jdo.state.PersistentNontransactionalDirty
4825:             1             24  org.datanucleus.api.jdo.state.TransientClean
4826:             1             24  org.datanucleus.api.jdo.state.TransientDirty
4827:             1             24  org.datanucleus.enhancer.jdo.JDOImplementationCreator
4828:             1             24  org.datanucleus.metadata.xml.PluginEntityResolver
4829:             1             24  org.datanucleus.store.StoreDataManager
4830:             1             24  org.datanucleus.store.connection.ConnectionManagerImpl$ManagedConnectionPool
4831:             1             24  org.datanucleus.store.rdbms.RDBMSPersistenceHandler
4832:             1             24  org.datanucleus.store.rdbms.mapping.MappedTypeManager
4833:             1             24  org.datanucleus.store.rdbms.mapping.datastore.SmallIntRDBMSMapping
4834:             1             24  org.datanucleus.store.rdbms.schema.RDBMSSchemaInfo
4835:             1             24  org.datanucleus.store.rdbms.schema.RDBMSTypesInfo
